SIREN principal,Id,Raison sociale,Date de publication,Année de reporting,Siret
330715368,9392bb01-b1cd-11ed-8fce-005056b7acd1,INSTITUT FRANCAIS DE RECHERCHE POUR L EXPLOITATION DE LA MER,24/06/2019,2017,
330447236,93b48abc-b1cd-11ed-8fce-005056b7acd1,AVEM,04/08/2021,2019,
330447236,8008f547-cfad-48af-a795-eefda8ef11cc,AVEM,10/03/2023,2021,
330339144,93978d3d-b1cd-11ed-8fce-005056b7acd1,Kohler France S.A.S.,21/11/2019,2018,
330339144,93795cda-b1cd-11ed-8fce-005056b7acd1,Kohler France S.A.S.,11/07/2016,2014,
330319260,93b96ad7-b1cd-11ed-8fce-005056b7acd1,FRANCE RESTAURATION RAPIDE,17/01/2022,2020,
330319260,9393fe3b-b1cd-11ed-8fce-005056b7acd1,FRANCE RESTAURATION RAPIDE,16/08/2019,2015,
329879050,b8fc2167-d986-4650-8f12-73402a88c708,SA OXYPHARM,14/04/2023,2021,
329879050,938e76db-b1cd-11ed-8fce-005056b7acd1,SA OXYPHARM,12/12/2018,2017,
329681340,93be41ee-b1cd-11ed-8fce-005056b7acd1,FOUSSIER,30/05/2022,2021,
329681340,93a8c510-b1cd-11ed-8fce-005056b7acd1,FOUSSIER,15/07/2021,2020,
329426340,93bcc7f4-b1cd-11ed-8fce-005056b7acd1,SPIE BATIGNOLLES VALERIAN,03/03/2022,2021,
329426340,93755c4a-b1cd-11ed-8fce-005056b7acd1,SPIE BATIGNOLLES VALERIAN,20/04/2016,2014,
328931613,93affa64-b1cd-11ed-8fce-005056b7acd1,MAIN SECURITE,20/07/2021,2019,"
	
		
			D&eacute;nomination
			MAIN SECURITE
		
		
			Nom commercial
			ONET SECURITE
		
		
			SIREN
			328&nbsp;931&nbsp;613
		
		
			SIRET
			328&nbsp;931&nbsp;613 00751
		
		
			Code NAF
			8010Z Activit&eacute;s de s&eacute;curit&eacute; priv&eacute;e
		
		
			Forme juridique
			Soci&eacute;t&eacute; par actions simplifi&eacute;e (SAS)
		
		
			Date de cr&eacute;ation de l&#39;entreprise
			01/01/1984
		
	



	
		
			Capital social
			15&nbsp;432&nbsp;523 EURO S
		
		
			Tranche d&#39;effectif de l&#39;entreprise
			2000 &agrave; 4999 salari&eacute;s
		
		
			Dernier chiffre d&#39;affaires connu
			173&nbsp;763&nbsp;516 &euro;&nbsp;(2019) -
		
		
			Type d&#39;&eacute;tablissement
			Si&egrave;ge
		
		
			Date de cr&eacute;ation de l&#39;&eacute;tablissement
			31/03/2009
		
	

"
328931613,9382a959-b1cd-11ed-8fce-005056b7acd1,MAIN SECURITE,30/03/2017,2016,
328779293,93c3f140-b1cd-11ed-8fce-005056b7acd1,BAXTER FACONNAGE,05/12/2022,2021,
328779293,9392fc11-b1cd-11ed-8fce-005056b7acd1,BAXTER FACONNAGE,09/07/2019,2017,"Siret de BAXTER FACONNAGE 32877929300047
"
327991774,93a2e375-b1cd-11ed-8fce-005056b7acd1,CANON BRETAGNE,17/06/2020,2019,
327991774,938c9a8c-b1cd-11ed-8fce-005056b7acd1,CANON BRETAGNE,29/05/2018,2014,"327 991 774 00032
"
327878393,93c2b558-b1cd-11ed-8fce-005056b7acd1,CAN,10/11/2022,2021,"9 SIRET pris en compte
"
327878393,93bccba3-b1cd-11ed-8fce-005056b7acd1,CAN,29/03/2022,2020,"9 SIRET pris en compte
"
327435137,b1afe7aa-079d-4116-84e1-8bae7f2a07db,Groupe ESSI,23/08/2023,2022,
327435137,93bd1612-b1cd-11ed-8fce-005056b7acd1,Groupe ESSI,22/03/2022,2020,
327359980,937ce7c3-b1cd-11ed-8fce-005056b7acd1,FEU VERT,26/09/2016,2014,
327359980,0a5e1560-8665-4cc9-b26f-c132357a8dff,FEU VERT,12/07/2023,2022,Numéro Siret Feu Vert32735998001799
327355160,93c620fc-b1cd-11ed-8fce-005056b7acd1,ACPPA,28/12/2022,2021,"
	
		
			
			Nom du site

			&nbsp;
			
			CP
			SIRET
		
		
			Accueil (L&#39;)
			69720
			32 735 516 000 489
		
		
			Agapanthes (Les)
			69500
			32 735 516 000 661
		
		
			Amandines (Les)
			69005
			32 735 516 000 125
		
		
			Alth&eacute;as (Les)
			69120
			32 735 516 000 075
		
		
			Aliz&eacute;s (Les)
			69802
			32 735 516 000 133
		
		
			Boissi&egrave;re (La)
			69790
			32 735 516 000 117
		
		
			Jean Borel
			69620
			32 735 516 000 513
		
		
			Calade (Ma)
			69400
			32 735 516 000 471
		
		
			Castellane
			69140
			32 735 516 000 430
		
		
			Christini&egrave;re (La)
			69440
			32 735 516 000 364
		
		
			Couralies (Les)
			34090
			32 735 516 000 166
		
		
			Cristallines (Les)
			69003
			32 735 516 000 083
		
		
			Colline de la Soie (La)
			69004
			32 735 516 000 257
		
		
			Constant
			69003
			32 735 516 000 596
		
		
			Gareizin (Le)
			69340
			32 735 516 000 299
		
		
			Charit&eacute; (La)
			03100
			32 735 516 000 612
		
		
			Magnolias (Les)
			69400
			32 735 516 000 554
		
		
			Marronniers (Les)
			01480
			32 735 516 000 505
		
		
			Madeleine Caille
			69008
			32 735 516 000 604
		
		
			Maison des Anciens (La)
			38130
			32 735 516 000 521
		
		
			La Maison du Lac
			38120
			32 735 516 000 653
		
		
			Montaigu
			69400
			32 735 516 000 273
		
		
			Oustalet (L&#39;)
			34530
			32 735 516 000 455
		
		
			P&eacute;an
			75013
			32 735 516 000 190
		
		
			Rose des Vents (La)
			01480
			32 735 516 000 422
		
		
			Soleillades (Les)
			69740
			32 735 516 000 380
		
		
			Si&egrave;ge Social
			69340
			82 968 224 400 019
		
		
			V&eacute;randine (La)
			69359
			32 735 516 000 059
		
		
			Volubilis (Les)
			69153
			32 735 516 000 042
		
		
			Botticelli
			69790
			32 735 516 000 208
		
		
			Claude Monet
			69400
			32 735 516 000 265
		
		
			Chacuni&egrave;re (La)
			42300
			32 735 516 003 98
		
		
			R&eacute;sidence Coural
			34090
			32 735 516 000 174
		
		
			Kanoa (Le)
			66680
			39 246 926 800 214
		
		
			Vernon (Le)
			38410
			32 735 516 000 067
		
		
			Pary (Le)
			42300
			32 735 516 000 406
		
		
			Blanqui
			69100
			39 246 926 800 057
		
		
			Bouleaux (Les)
			59156
			39 246 926 800 040
		
		
			Ch&ecirc;neraie (La)
			24330
			39 246 926 800 115
		
		
			PFS / Geronto&#39; services
			69009
			33 274 635 300 025
		
		
			R&eacute;sidom
			69400
			33 274 635 300 025
		
		
			Bureau APE
			75013
			33 274 635 300 025
		
		
			Logement fonction Paris
			75013
			33 274 635 300 025
		
		
			Grand Pr&eacute; (Le)
			13560
			39 246 926 800 123
		
		
			Guynemer
			62930
			39 246 926 800 172
		
		
			Harmonie
			59530
			39 246 926 800 032
		
		
			Louise Weiss
			62290
			39 246 926 800 024
		
		
			Menhir (Le)
			95000
			39 246 926 800 073
		
		
			Or&eacute;e du Bois (L&#39;)
			77590
			39 246 926 800 131
		
		
			R&eacute;my Fran&ccedil;ois
			69420
			39 246 926 800 065
		
		
			Rocher (Le)
			70100
			39 246 926 800 107
		
		
			Sourire (Le)
			78955
			39 246 926 800 198
		
		
			Table Ronde (La)
			77160
			39 246 926 800 156
		
		
			Tuiles Vertes (Les)
			66000
			39 246 926 800 099
		
		
			Yvonne de Gaulle
			95130
			39 246 926 800 081
		
	

"
327355160,9379692e-b1cd-11ed-8fce-005056b7acd1,ACPPA,18/07/2016,2014,"

	
		
			
			
			
			NOM DU SITE 
			
			
			
			
			
			
			ADRESSE 
			
			
			
			
			
			
			CODE POSTAL 
			
			
			
			
			
			
			VILLE SIRET 
			
			
			
		
		
			
			
			
			LA CHRISTINIERE
			
			
			
			
			
			
			10 rue Saint Marc
			
			
			
			
			
			
			69440
			
			
			
			
			
			
			TALUYERS 32 735 516 000 364
			
			
			
		
		
			
			
			
			LES ACANTHES
			
			
			
			
			
			
			17 rue Ernest Renan - BP 263
			
			
			
			
			
			
			69515
			
			
			
			
			
			
			VAULX-EN-VELIN 32 735 516 000 026
			
			
			
		
		
			
			
			
			LES VOLUBILIS
			
			
			
			
			
			
			16 rue Cornavent - BP 365
			
			
			
			
			
			
			69153
			
			
			
			
			
			
			DECINES CHARPIEU 32 735 516 000 042
			
			
			
		
		
			
			
			
			LA VERANDINE
			
			
			
			
			
			
			33 avenue Paul Santy -BP 8461
			
			
			
			
			
			
			69359
			
			
			
			
			
			
			LYON CEDEX 08 32 735 516 000 059
			
			
			
		
		
			
			
			
			LES ALTHEAS
			
			
			
			
			
			
			90 avenue Roger Salengro
			
			
			
			
			
			
			69120
			
			
			
			
			
			
			VAULX EN VELIN 32 735 516 000 075
			
			
			
		
		
			
			
			
			LES CRISTALLINES
			
			
			
			
			
			
			14 rue Guilloud
			
			
			
			
			
			
			69003
			
			
			
			
			
			
			LYON 32 735 516 000 083
			
			
			
		
		
			
			
			
			LA BOISSIERE
			
			
			
			
			
			
			Les Michels - BP 3
			
			
			
			
			
			
			69790
			
			
			
			
			
			
			SAINT IGNY DE VERS 32 735 516 000 117
			
			
			
		
		
			
			
			
			FOYER BOTTICELLI
			
			
			
			
			
			
			Le Bourg
			
			
			
			
			
			
			69790
			
			
			
			
			
			
			SAINT IGNY DE VERS 32 735 516 000 208
			
			
			
		
		
			
			
			
			LES AMANDINES
			
			
			
			
			
			
			1 rue S&oelig;ur Bouvier
			
			
			
			
			
			
			69005
			
			
			
			
			
			
			LYON 32 735 516 000 125
			
			
			
		
		
			
			
			
			LES ALIZES
			
			
			
			
			
			
			3 rue camille Claudel - BP 309
			
			
			
			
			
			
			69802
			
			
			
			
			
			
			SAINT PRIEST CEDEX 32 735 516 000 133
			
			
			
		
		
			
			
			
			LES COURALIES
			
			
			
			
			
			
			13 rue de Nazareth - BP 44198
			
			
			
			
			
			
			34092
			
			
			
			
			
			
			MONTPELLIER CEDEX 5 32 735 516 000 166
			
			
			
		
		
			
			
			
			RESIDENCE COURAL
			
			
			
			
			
			
			13 rue de Nazareth - BP 44198
			
			
			
			
			
			
			34092
			
			
			
			
			
			
			MONTPELLIER CEDEX 5 32 735 516 000 174
			
			
			
		
		
			
			
			
			PEAN
			
			
			
			
			
			
			9-11 rue de la Santé
			
			
			
			
			
			
			75013
			
			
			
			
			
			
			PARIS 32 735 516 000 190
			
			
			
		
		
			
			
			
			LA COLLINE DE LA SOIE
			
			
			
			
			
			
			107 rue Jacques Louis Hénon
			
			
			
			
			
			
			69004
			
			
			
			
			
			
			LYON 32 735 516 000 257
			
			
			
		
		
			
			
			
			MONTAIGU
			
			
			
			
			
			
			436 rue Ernest Renan
			
			
			
			
			
			
			69400
			
			
			
			
			
			
			VILLEFRANCHE / SAONE
			

			
			32 735 516 000 273
			
			
			
		
		
			
			
			
			LE GAREIZIN
			
			
			
			
			
			
			7 bis chemin du Gareizin - BP 19
			
			
			
			
			
			
			69340
			
			
			
			
			
			
			FRANCHEVILLE 32 735 516 000 299
			
			
			
		
		
			
			
			
			LES SOLEILLADES
			
			
			
			
			
			
			2 rue Jacques Brel - BP 212
			
			
			
			
			
			
			69742
			
			
			
			
			
			
			GENAS CEDEX 32 735 516 000 380
			
			
			
		
		
			
			
			
			RESIDENCE LA CHACUNIERE
			
			
			
			
			
			
			9 rue Marengo
			
			
			
			
			
			
			42300
			
			
			
			
			
			
			ROANNE 32 735 516 000 398
			
			
			
		
		
			
			
			
			RESIDENCE LE PARY
			
			
			
			
			
			
			42 avenue de Paris
			
			
			
			
			
			
			42300
			
			
			
			
			
			
			ROANNE 32 735 516 000 406
			
			
			
		
		
			
			
			
			CASTELLANE
			
			
			
			
			
			
			Parc Brosset, 9 rue de la République
			
			
			
			
			
			
			69140
			
			
			
			
			
			
			RILLIEUX-LA-PAPE 32 735 516 000 430
			
			
			
		
		
			
			
			
			LA ROSE DES VENTS
			
			
			
			
			
			
			1289 rue Edouard Herriot - BP 51
			
			
			
			
			
			
			1480
			
			
			
			
			
			
			JASSANS-RIOTTIER 32 735 516 000 422
			
			
			
		
		
			
			
			
			SIEGE SOCIAL
			
			
			
			
			
			
			7 chemin du Gareizin - BP 32
			
			
			
			
			
			
			69340
			
			
			
			
			
			
			FRANCHEVILLE 32 735 516 000 067
			
			
			
		
		
			
			
			
			CONSTANT
			
			
			
			
			
			
			38 RUE FRANCOIS PEISSEL
			
			
			
			
			
			
			69003
			
			
			
			
			
			
			LYON 3 32 735 516 000 596
			
			
			
		
		
			
			
			
			EGLANTINE
			
			
			
			
			
			
			Rue du grand Veymont
			
			
			
			
			
			
			38600
			
			
			
			
			
			
			FONTAINE 32 735 516 000 539
			
			
			
		
		
			
			
			
			JEAN BOREL
			
			
			
			
			
			
			244 rue de Mirwart
			
			
			
			
			
			
			69620
			
			
			
			
			
			
			LE BOIS D&#39;OINGT 32 735 516 000 513
			
			
			
		
		
			
			
			
			L&#39;AOUSTALET
			
			
			
			
			
			
			6 place Frédéric Mistral
			
			
			
			
			
			
			34530
			
			
			
			
			
			
			MONTAGNAC 32 735 516 000 455
			
			
			
		
		
			
			
			
			LES MAGNOLIAS
			
			
			
			
			
			
			306 rue Bointon
			
			
			
			
			
			
			69400
			
			
			
			
			
			
			VILLEFRANCHE / SAONE
			

			
			32 735 516 000 554
			
			
			
		
		
			
			
			
			LES MARONNIERS
			
			
			
			
			
			
			432 rue de la Mairie
			
			
			
			
			
			
			01480
			
			
			
			
			
			
			JASSANS RIOTTIER 32 735 516 000 505
			
			
			
		
		
			
			
			
			LES SOLEILLADES
			
			
			
			
			
			
			2 rue Jacques Brel - BP 212
			
			
			
			
			
			
			69740
			
			
			
			
			
			
			GENAS 32 735 516 000 380
			
			
			
		
		
			
			
			
			MA CALADE
			
			
			
			
			
			
			258 rue Bointon
			
			
			
			
			
			
			69400
			
			
			
			
			
			
			VILLEFRANCHE / SAONE
			

			
			32 735 516 000 547
			
			
			
		
		
			
			
			
			MAISON DES ANCIENS
			
			
			
			
			
			
			3 rue de Normandie
			
			
			
			
			
			
			38130
			
			
			
			
			
			
			ECHIROLLES 32 735 516 000 521
			
			
			
		
		
			
			
			
			POLE FORMATION SANTE
			
			
			
			
			
			
			Site Greenopolis 16 rue Berjon - bat B,02
			
			
			
			
			
			
			69009
			
			
			
			
			
			
			LYON 9 32 735 516 000 562
			
			
			
		
		
			
			
			
			TETE D&#39;OR
			
			
			
			
			
			
			86 BOULEVARD DES BELGES
			
			
			
			
			
			
			69006
			
			
			
			
			
			
			LYON 6 32 735 516 000 570
			
			
			
		
	


"
327308458,93bea60c-b1cd-11ed-8fce-005056b7acd1,FONDATION ARC EN CIEL,01/06/2022,2020,
327308458,9381bf2b-b1cd-11ed-8fce-005056b7acd1,FONDATION ARC EN CIEL,30/01/2017,2015,"DIRECTION GENERALE, 327 308 458 / 00311
R&Eacute;SIDENCE SURLEAU, 327 308 458 / 00071
MAISON BLANCHE, 327 308 458 / 00253
ARC EN CIEL SERVICES, 327 308 458 / 00261
INSTITUT PERDRIZET, 327 308 458 / 00030
SESSAD PERDRIZET, 327 308 458 / 00170
CRF BRETEGNIER, 327 308 458 / 00048
LA MOSA&Iuml;QUE, 327 308 458 / 00246
CRCP FRANCHE COMT&Eacute;, 327 308 458 / 00139&nbsp;
CRCPFC &quot;HAUTS DE CHAZAL&quot;, 327 308 458 / 00220
CRCPFC &quot;ANTENNE D&#39;H&Eacute;RICOURT&quot;,327 308 458 / 00154
CLINIQUE M&Eacute;DICALE BRUGNON AGACHE, 327 308 458 / 00212
INSTITUT SAINT NICOLAS (IMP), 327 308 458 / 00287
INSTITUT SAINT NICOLAS (SESSAD), 327 308 458 / 00295
INSTITUT SAINT NICOLAS (ITEP), 327 308 458 / 00303
"
327280368,93c65d7e-b1cd-11ed-8fce-005056b7acd1,MARIE,29/12/2022,2019,
327280368,937a858b-b1cd-11ed-8fce-005056b7acd1,MARIE,04/05/2017,2014,
326820065,ecc533f4-95b4-43ac-9086-fd3a46c650c5,SOPRA STERIA GROUP,26/07/2023,2022,"Liste des entités dans le périmètre organisationnel du BEGES-R de Sopra Steria GroupLe tableau ci-dessous présente en détail l&#039;ensemble des entités comprises dans le périmètre organisationnel du BEGES-R 2022 de Sopra Steria Group : EntitésSIRENSIRETAdresse du siège (et des entités)Activité / Code NAF2MoRO50957448950957448900027PAE Les Glaisins, Annecy‑le‑Vieux, 74940 Annecy – FranceConseil pour les affaires et autres conseils de gestion (7022Z)CIMPA SAS39334154039334154000044PAE Les Glaisins, Annecy‑le‑Vieux, 74940 Annecy – FranceConseil en systèmes et logiciels informatiques (6202A)EVA GROUP49337882249337882200065PAE Les Glaisins, Annecy‑le‑Vieux, 74940 Annecy – FranceIngénierie, études techniques (7112B)GALITT32982251432982251400108PAE Les Glaisins, Annecy‑le‑Vieux, 74940 Annecy – FranceConseil en systèmes et logiciels informatiques (6202A)Sopra Banking Software45079299945079299900028PAE Les Glaisins, Annecy‑le‑Vieux, 74940 Annecy – FranceÉdition de logiciels système et de réseau (5829A)Sopra HR Software51931965151931965100013PAE Les Glaisins, Annecy‑le‑Vieux, 74940 Annecy – FranceProgrammation informatique (6201Z)Sopra Steria Group S.A.32682006532682006500083PAE Les Glaisins, Annecy‑le‑Vieux, 74940 Annecy – FranceConseil en systèmes et logiciels informatiques (6202A)Sopra Steria I2S80502074080502074000017PAE Les Glaisins, Annecy‑le‑Vieux, 74940 Annecy – FranceTraitement de données, hébergement et activités connexes (6311Z) "
326820065,93a070fd-b1cd-11ed-8fce-005056b7acd1,SOPRA STERIA GROUP,04/03/2020,2018,
326784709,93b7931b-b1cd-11ed-8fce-005056b7acd1,SCHMIDT GROUPE,08/10/2021,2019,
326784709,9382cdd5-b1cd-11ed-8fce-005056b7acd1,SCHMIDT GROUPE,27/03/2017,2015,
326557725,93b259c6-b1cd-11ed-8fce-005056b7acd1,bateg,15/02/2021,2020,
326557725,9371f8b6-b1cd-11ed-8fce-005056b7acd1,bateg,12/09/2016,2015,
326094471,93b164fd-b1cd-11ed-8fce-005056b7acd1,SOCIETE NATIONALE DE RADIODIFFUSION RADIO FRANCE,17/12/2020,2019,"Le N&deg; SIRET de Radio France est le&nbsp; 32 609 447 100 017
"
326094471,9382d2a8-b1cd-11ed-8fce-005056b7acd1,SOCIETE NATIONALE DE RADIODIFFUSION RADIO FRANCE,26/07/2017,2015,"Le N&deg; SIRET de Radio France est le&nbsp; 32 609 447 100 017
"
325821072,93c04b18-b1cd-11ed-8fce-005056b7acd1,NTN-EUROPE,22/04/2023,2019,325821072 
325821072,937ac32a-b1cd-11ed-8fce-005056b7acd1,NTN-SNR ROULEMENTS,31/08/2016,2014,
325664928,93bc196f-b1cd-11ed-8fce-005056b7acd1,ATELIERS DAVID,31/01/2022,2021,
325664928,055b935d-8d4b-4664-9444-a9d58f541b36,ATELIERS DAVID,24/07/2023,2022,
325444693,93a38e60-b1cd-11ed-8fce-005056b7acd1,SERVICES ORGANISATION METHODES,26/09/2022,2019,"&nbsp;


	
		
			
			32 544 469 300 122
			
			
			SOM
			
			
			AIX EN PROVENCE
			
		
		
			
			32 544 469 300 395
			
			
			SOM
			
			
			AIX EN PROVENCE
			
		
		
			
			32 544 469 300 429
			
			
			SOM
			
			
			AIX EN PROVENCE
			
		
		
			
			32 544 469 300 270
			
			
			SOM
			
			
			BUSSY SAINT GEORGES
			
		
		
			
			32 544 469 300 403
			
			
			SOM
			
			
			MORLAAS
			
		
		
			
			32 544 469 300 288
			
			
			SOM
			
			
			CHESSY
			
		
		
			
			32 544 469 300 221
			
			
			SOM
			
			
			GONFREVILLE
			
		
		
			
			32 544 469 300 452
			
			
			SOM
			
			
			GUIPAVAS
			
		
		
			
			32 544 469 300 312
			
			
			SOM
			
			
			AIX EN PROVENCE
			
		
		
			
			32 544 469 300 320
			
			
			SOM
			
			
			BAGNEUX
			
		
		
			
			32 544 469 300 437
			
			
			SOM
			
			
			BAGNEUX
			
		
		
			
			32 544 469 300 387
			
			
			SOM
			
			
			LA ROCHELLE
			
		
		
			
			32 544 469 300 379
			
			
			SOM
			
			
			LA VALETTE DU VAR - TOULON
			
		
		
			
			32 544 469 300 411
			
			
			SOM
			
			
			LYON
			
		
		
			
			32 544 469 300 262
			
			
			SOM
			
			
			MARSEILLE
			
		
		
			
			32 544 469 300 130
			
			
			SOM
			
			
			MARSEILLE
			
		
		
			
			32 544 469 300 189
			
			
			SOM
			
			
			MARTIGUES
			
		
		
			
			325 444 693 00247
			325 444 693 00445
			
			
			SOM
			
			
			MONTIGNY LE BRETONNEUX
			
		
		
			
			32 544 469 300 361
			
			
			SOM
			
			
			COLOMIERS
			
		
		
			
			32544469300353
			
			
			SOM
			
			
			MERIGNAC
			
		
		
			
			32 544 469 300 460
			
			
			SOM
			
			
			ST AVERTIN
			
		
		
			
			32 544 469 300 478
			
			
			SOM
			
			
			ST PRIEST
			
		
		
			
			32 544 469 300 304
			
			
			SOM
			
			
			VILLEURBANNE
			
		
		
			
			32 544 400 296
			
			
			SOM
			
			
			VILLEURBANNE
			
		
	

"
325444693,937446ec-b1cd-11ed-8fce-005056b7acd1,SERVICES ORGANISATION METHODES,26/04/2016,2015,"
	
		
			
			SIRET
			
			
			ETABLISSEMENTS
			
		
		
			
			32544469300205
			
			
			FEYZIN
			
		
		
			
			32544469300221
			
			
			GONFREVILLE L&rsquo;ORCHER / LE HAVRE
			
		
		
			
			32544469300122
			
			
			AIX EN PROVENCE
			
		
		
			
			3254469300189
			
			
			MARTIGUES
			
		
		
			
			3254446930262
			
			
			MARSEILLE
			
		
		
			
			3254469300304
			
			
			VILLEURBANNE
			
		
		
			
			3254469300296
			
		
		
			
			32544469300130
			
			
			MARSEILLE
			
		
		
			
			32544469300247
			
			
			MONTIGNY LE BRETONNEUX / PARIS
			
		
		
			
			32544469300239
			
			
			SAINT AVERTIN/ VAL&nbsp; DE LOIRE / TOURS
			
		
		
			
			32544469300288
			
			
			CHESSY
			
		
		
			
			32544469300270
			
			
			BUSSY SAINT GEORGES
			
		
		
			
			&nbsp;
			
			
			&nbsp;
			
		
		
			
			&nbsp;
			
			
			&nbsp;
			
		
	

"
324646090,9397b8ce-b1cd-11ed-8fce-005056b7acd1,VANDEMOORTELE BAKERY PRODUCTS FRANCE,29/11/2019,2019,
324646090,937e09e7-b1cd-11ed-8fce-005056b7acd1,VANDEMOORTELE BAKERY PRODUCTS FRANCE,10/11/2016,2015,
324613678,93a66a82-b1cd-11ed-8fce-005056b7acd1,BRINK'S EVOLUTION,23/09/2020,2019,
324613678,939f9117-b1cd-11ed-8fce-005056b7acd1,BRINK'S EVOLUTION,31/01/2020,2018,
323841353,93c60911-b1cd-11ed-8fce-005056b7acd1,CAISSE PRIMAIRE ASSURANCE MALADIE PARIS,26/12/2022,2021,
323841353,939ae855-b1cd-11ed-8fce-005056b7acd1,CAISSE PRIMAIRE ASSURANCE MALADIE PARIS,19/12/2019,2018,
323540013,93bd8fd9-b1cd-11ed-8fce-005056b7acd1,Association Européenne des Handicapés Moteurs,06/09/2022,2020,
323540013,938700b4-b1cd-11ed-8fce-005056b7acd1,Association Européenne des Handicapés Moteurs,18/12/2017,2016,"
	
		
			Nom de l&#39;installation concern&eacute;e
			N&deg; SIRET
		
		
			AEHM r&eacute;sidence des Ar&egrave;nes
			323 540 013 00063
		
		
			AEHM r&eacute;sidence Andr&eacute; Lestang
			32 354 001 300 055
		
		
			AEHM Dadonville
			323 540 013 00105
		
		
			AEHM Ssocial + BOUCAU
			323 540 013 00014
		
		
			AEHM R&eacute;sidence Tarnos Oc&eacute;an
			323 540 013 00022
		
		
			AEHM Hameau de G&acirc;tines Valancay
			323 540 013 00089
		
		
			AEHM La Machine
			323 540 013 00071
		
	

"
323438028,93a6458f-b1cd-11ed-8fce-005056b7acd1,SA LA TOQUE ANGEVINE,27/10/2020,2018,
323438028,937a7f0a-b1cd-11ed-8fce-005056b7acd1,SA LA TOQUE ANGEVINE,04/05/2017,2014,
322424342,93c18c9e-b1cd-11ed-8fce-005056b7acd1,VETIR,14/09/2022,2021,
322424342,9392b74c-b1cd-11ed-8fce-005056b7acd1,VETIR,07/06/2019,2018,
321970782,939f8a19-b1cd-11ed-8fce-005056b7acd1,RIO TINTO - ALUMINIUM DUNKERQUE,31/01/2020,2019,
321970782,9370fbcf-b1cd-11ed-8fce-005056b7acd1,RIO TINTO - ALUMINIUM DUNKERQUE,02/11/2015,2014,"-
"
321502049,93a45ae7-b1cd-11ed-8fce-005056b7acd1,VERSPIEREN,16/07/2020,2018,
321502049,93796c8b-b1cd-11ed-8fce-005056b7acd1,VERSPIEREN,18/07/2016,2014,
320441108,93a894d3-b1cd-11ed-8fce-005056b7acd1,PUM,09/11/2021,2019,
320441108,93762811-b1cd-11ed-8fce-005056b7acd1,PUM,10/05/2016,2014,"PUM PLASTIQUES &rarr; 320 441 108 01545
"
320229644,93b76b24-b1cd-11ed-8fce-005056b7acd1,INDIGO PARK,18/08/2021,2020,
320229644,937e1908-b1cd-11ed-8fce-005056b7acd1,INDIGO PARK,20/12/2016,2015,
